"Agonoleptus_thoracicus","Agonum_ferreum","Agonum_fidele","Agonum_retractum","Amphasia_interstitialis","Anisodactylus_harrisii","Anisodactylus_melanopus","Anisodactylus_nigerrimus","Apenes_lucidula","Carabus_goryi","Chlaenius_emarginatus","Chlaenius_laticollis","Cyclotrachelus_convivus","Cyclotrachelus_fucatus","Cyclotrachelus_sigillatus","Cymindis_limbata","Cymindis_platicollis","Dicaelus_politus","Dicaelus_teter","Galerita_bicolor","Harpalus_spadiceus","Lophoglossus_scrutator","Notiobia_nitidipennis","Notiophilus_aeneus","Olisthopus_parmatus","Platynus_angustatus","Platynus_decentis","Platynus_tenuicollis","Pseudamara_arenaria","Pterostichus_adoxus","Pterostichus_coracinus","Pterostichus_corvinus","Pterostichus_diligendus","Pterostichus_hamiltoni","Pterostichus_lachrymosus","Pterostichus_melanarius","Pterostichus_moestus","Pterostichus_mutus","Pterostichus_rostratus","Pterostichus_sayanus","Pterostichus_stygicus","Pterostichus_tristis","Scaphinotus_imperfectus","Scaphinotus_viduus","Sphaeroderus_canadensis","Sphaeroderus_stenostomus","Trichotichnus_autumnalis"
0.144134378008487,0.395849178512452,0.392889089908096,0.227299699491841,0.326041239791692,0.338558929500163,0.348709899977745,0.378752738334327,0.171869771936115,0.0948374373370742,0.235975944152,0.380406895674255,0.0699464520860235,0.040812546502214,0.0367129517791001,0.300389317120641,0.264721428049742,0.0318518226685657,0.0466114431458536,0.268482507682357,0.153658397450036,0.315643086153055,0.264697750583138,0.566106813909367,0.285781363177398,0.196242397609698,0.202538304542203,0.405606443194358,0.222166722563092,0.131514798108348,0.0315574177837069,0.309146287426785,0.162476379096826,0.0301195169879009,0,0.107232023824846,0.159127287864025,0.2836949513218,0.185850781273753,0.140659437065516,0.138397771934875,0.0405177744045236,0.288504989335977,0.304570602746674,0.195753908704505,0.226364585845471,0.408336980234369
0.250377586877435,0.301378649955529,0.305950822745079,0.132829170934918,0.226680987835748,0.239198677544219,0.249349648021801,0.279392486378383,0.0773992433791927,0.20206946116192,0.145981036259952,0.293129118036243,0.159125503345578,0.119983926229263,0.125848496871738,0.213451049957624,0.170250899492819,0.120387830059355,0.1538434669707,0.184836223690589,0.237304681441804,0.228365308515043,0.157805237233288,0.471296774877448,0.198843096014382,0.294210803362937,0.298606573326898,0.311135914637436,0.115274209213242,0.220250842381099,0.12520992840075,0.211872333706522,0.238943940664952,0.123227295825032,0.107232023824846,0,0.254856046173725,0.185192066931848,0.273128558911766,0.216773459663378,0.220184094841595,0.128714271320318,0.388204751766917,0.41180262657152,0.295453671135445,0.333596609670317,0.301444466884519
0.168400453621979,0.311593296250063,0.301748440786835,0.351999041110049,0.25771414206213,0.267892479353679,0.278043449831261,0.51704151206844,0.3029332647421,0.22660575936745,0.292688647027444,0.241923127703014,0.140248587077372,0.147969558334086,0.14644005642493,0.418203891879977,0.38942076966795,0.158520204953893,0.178379765176229,0.386185338579108,0.291947171184149,0.208101397564416,0.409871291176124,0.622819516784811,0.403595937936734,0.109637266149954,0.111397655420942,0.322888764210898,0.367340263156078,0.062404655185981,0.132169729882436,0.245364604139173,0.0639397184850817,0.167857184336408,0.159127287864025,0.254856046173725,0,0.428868491914786,0.136022845257181,0.285832977658501,0.05018552345879,0.167389740021477,0.218202854344628,0.227383700896453,0.125451773713156,0.14917768399525,0.344555296946758
0.289714223758699,0.25081993139661,0.277476681029664,0.227439470234423,0.20659647508023,0.220345104333186,0.229265135266283,0.134929864170129,0.166912083285702,0.337576724027056,0.164410723622826,0.305950151427642,0.324790685339713,0.285891694936415,0.298403840186956,0.184976908242209,0.142189134691363,0.273377555219272,0.30590344334333,0.186944615350915,0.243168856619171,0.241186341906442,0.105380908714074,0.451777992505151,0.204184531732349,0.458300880417504,0.420459228997104,0.262724775401294,0.213176678079649,0.37344629943887,0.29669876203235,0.207622604639712,0.380041167771734,0.286375126602053,0.2836949513218,0.185192066931848,0.428868491914786,0,0.404382340819096,0.21845626286808,0.38106078663204,0.261478751893309,0.491372198868357,0.547309889436656,0.430823620917055,0.469103872535453,0.249020138365305
0.134432131857385,0.307613035776216,0.348525688515427,0.323692106306221,0.255565993771809,0.257185778506089,0.283860072141336,0.510528835238223,0.294289625755995,0.233203572555268,0.419109595171718,0.357302453067411,0.249247526309632,0.206120396216738,0.215970519835791,0.464981139608569,0.402496660211729,0.187518091775145,0.197744762334716,0.396208091366467,0.280432375789062,0.292538643546211,0.357961213226235,0.705132446007922,0.464492057252715,0.152893332691565,0.158174903149534,0.305869065730747,0.305201157802147,0.0736181900712002,0.215331951364804,0.25444719947687,0.0803551091573198,0.213349318789086,0.185850781273753,0.273128558911766,0.136022845257181,0.404382340819096,0,0.205303481722621,0.095909193924816,0.187161072808367,0.16445326858202,0.238534257194465,0.135194432279212,0.165185460112462,0.284858761169073
0.0965570770372544,0.455020291158533,0.495932943897744,0.249841003408848,0.402973249154126,0.404593033888406,0.431267327523652,0.324602757287207,0.232741657257715,0.221312184989278,0.354708542699875,0.497635439077216,0.180625288438839,0.137863419324415,0.152807468546639,0.403433171110289,0.334155076488527,0.130342040962987,0.173086190798057,0.377242434427963,0.0945062978380455,0.432871629556016,0.296413244727954,0.636510208137129,0.395869819381922,0.315265366161219,0.305582158531851,0.464291670783508,0.243653189303867,0.230410785182585,0.153663247776066,0.401854454859187,0.22189325917342,0.144727080918293,0.140659437065516,0.216773459663378,0.285832977658501,0.21845626286808,0.205303481722621,0,0.23624217993462,0.118538834937574,0.33447718691554,0.431045350398877,0.314559081879277,0.352839333497674,0.43226601655139
0.140439073052053,0.288292145775125,0.29830601856491,0.328697890635111,0.225047994439432,0.237565684147903,0.247716654625485,0.486714716862663,0.273267963079385,0.23323520927195,0.328016312380761,0.261393259142596,0.153477865425886,0.113786132184971,0.126298277435512,0.414761469658052,0.366119619193012,0.14529092660538,0.185009215080729,0.372956060230594,0.261620375978373,0.196629449621395,0.359685767717334,0.643074439864163,0.40015351571481,0.0964079878014399,0.107955233199017,0.309659485862384,0.317154739697288,0.0250482547404719,0.126971017456951,0.206808007614151,0.0258784969031547,0.141319583667137,0.138397771934875,0.220184094841595,0.05018552345879,0.38106078663204,0.095909193924816,0.23624217993462,0,0.132817501180473,0.204973575996114,0.234013150800952,0.117526882281351,0.15580713389975,0.294369773487968
0.107030160085074,0.364928996909607,0.401176391175161,0.196379517888996,0.34303252323311,0.355550212941581,0.365701183419163,0.395744021775745,0.14094959033327,0.126651229567245,0.236265305062851,0.379096604139641,0.0773401427257625,0.0371492810504893,0.0496614263010301,0.308676618387706,0.239398523765944,0.0308348885056696,0.0784252353760243,0.25879919679094,0.170649680891454,0.314332794618441,0.242481551154646,0.525589039504843,0.294068664444463,0.196822128524195,0.210825605809267,0.385797208562508,0.199950523134601,0.124324452842133,0.0367254361856449,0.324792536407829,0.131963348173501,0.0465596940437122,0.0405177744045236,0.128714271320318,0.167389740021477,0.261478751893309,0.187161072808367,0.118538834937574,0.132817501180473,0,0.281111298696238,0.336384394976845,0.219898126457244,0.258178378075642,0.386120780805877
0.179333405761629,0.33341356674785,0.332101794895319,0.309227140443069,0.362554715256106,0.37838396986821,0.371546436087315,0.553446625757881,0.358023403583139,0.271946577963819,0.478407222062835,0.402140666049415,0.358451441422,0.317799721467707,0.325217941115077,0.475092177595609,0.437738658109164,0.268637873271331,0.275718235259521,0.446186872845896,0.388138251758487,0.385986117224288,0.422963068842116,0.740374443905357,0.505277237811346,0.188135330589,0.154481050574536,0.248558920501584,0.352040524388647,0.179925321255642,0.310787603299278,0.365661470174736,0.194738252567211,0.318624506323878,0.288504989335977,0.388204751766917,0.218202854344628,0.491372198868357,0.16445326858202,0.33447718691554,0.204973575996114,0.281111298696238,0,0.191408152437103,0.103977158247346,0.157927469636254,0.319923714550593
0.306412896848838,0.39240231985995,0.312698174952081,0.427650285192739,0.374074914224853,0.373865055104605,0.342813546622375,0.477322312534634,0.416260985661885,0.218191032000737,0.497189965727568,0.3413508203093,0.341743183426403,0.345383149248888,0.320984240353833,0.477357855229279,0.48646487542856,0.305549506471175,0.25795915960082,0.483018354462538,0.379465666265036,0.394315689712582,0.480406882648631,0.802315604849088,0.452785779354674,0.223495964668822,0.153759899659993,0.306544261193,0.396867785138739,0.227130176974425,0.328929464402631,0.383072118045806,0.258091757962903,0.312779963660953,0.304570602746674,0.41180262657152,0.227383700896453,0.547309889436656,0.238534257194465,0.431045350398877,0.234013150800952,0.336384394976845,0.191408152437103,0,0.116486268519601,0.0967973525631908,0.355923448254137
0.166629374625317,0.30295852417981,0.261894564146658,0.338206489512599,0.269803634624634,0.285632889236737,0.278795355455842,0.455315887768016,0.299774717142284,0.197366592765598,0.387693383634977,0.325886241530671,0.265700360790528,0.228896880729287,0.232466860483605,0.408433968161434,0.39702107974842,0.189063237951574,0.185929557760596,0.406721002386746,0.295387171127015,0.293235036592816,0.36392061412903,0.712871809168948,0.433075845715974,0.134052168988682,0.0878228411403605,0.218379035045046,0.285213877261869,0.110643908454824,0.218036522667805,0.272910389543263,0.141605489443302,0.225873425692406,0.195753908704505,0.295453671135445,0.125451773713156,0.430823620917055,0.135194432279212,0.314559081879277,0.117526882281351,0.219898126457244,0.103977158247346,0.116486268519601,0,0.056912714521455,0.262428911052549
0.220575792524285,0.359871238701265,0.277618123786429,0.395119204034054,0.29586889732365,0.295659038203403,0.275886452192556,0.45240698450473,0.338054968760682,0.204800928620222,0.439653653933036,0.341609801170442,0.2635371665252,0.267177132347685,0.242778223452631,0.444826774070594,0.453933794269875,0.227343489569972,0.180572609045429,0.455344493123054,0.301259649363833,0.316109672811379,0.402200865747428,0.769784523690403,0.448799405355745,0.190964883510137,0.121228818501308,0.274013180034315,0.318661768237536,0.148924160073222,0.250723447501428,0.304866101144603,0.1798857410617,0.23457394675975,0.226364585845471,0.333596609670317,0.14917768399525,0.469103872535453,0.165185460112462,0.352839333497674,0.15580713389975,0.258178378075642,0.157927469636254,0.0967973525631908,0.056912714521455,0,0.277717431352934
0.344494592313158,0.140082759741826,0.13522196657481,0.315378334577069,0.0879901110659486,0.102409440064019,0.104425583132261,0.262361062782783,0.261717231584949,0.459795503818147,0.289052752535395,0.209944657641127,0.445860051994717,0.405540962493269,0.420485011715493,0.281761370589586,0.244407851103141,0.398019584131841,0.430545472255899,0.311586644263484,0.435765679475115,0.137305173445872,0.148626500654351,0.547043636899334,0.306403248144126,0.373987685449476,0.298887854167469,0.0787716439354695,0.200602977898957,0.289133104470842,0.421340790944919,0.0991906928075846,0.280615578461676,0.400678725705697,0.408336980234369,0.301444466884519,0.344555296946758,0.249020138365305,0.284858761169073,0.43226601655139,0.294369773487968,0.386120780805877,0.319923714550593,0.355923448254137,0.262428911052549,0.277717431352934,0
